date,hawkish_dovish_score,uncertainty,forward_guidance_strength,topic_inflation,topic_growth,topic_financial_stability,topic_labor_market,topic_international,stocks_diffusion_index,bonds_diffusion_index,currency_diffusion_index,speech_count
2022-05-01,20.0,70.0,50.0,80.0,70.0,60.0,40.0,50.0,50.0,100.0,100.0,0
2022-05-02,20.0,70.0,50.0,80.0,70.0,60.0,40.0,50.0,50.0,100.0,100.0,0
2022-05-03,20.0,70.0,50.0,80.0,70.0,60.0,40.0,50.0,50.0,100.0,100.0,0
2022-05-04,20.0,70.0,50.0,80.0,70.0,60.0,40.0,50.0,50.0,100.0,100.0,0
2022-05-05,30.0,70.0,50.0,90.0,70.0,40.0,60.0,80.0,50.0,100.0,100.0,1
2022-05-06,30.0,70.0,50.0,90.0,70.0,40.0,60.0,80.0,50.0,100.0,100.0,0
2022-05-07,30.0,70.0,50.0,90.0,70.0,40.0,60.0,80.0,50.0,100.0,100.0,0
2022-05-08,30.0,70.0,50.0,90.0,70.0,40.0,60.0,80.0,50.0,100.0,100.0,0
2022-05-09,30.0,70.0,50.0,90.0,70.0,40.0,60.0,80.0,50.0,100.0,100.0,0
2022-05-10,30.0,70.0,50.0,90.0,70.0,40.0,60.0,80.0,50.0,100.0,100.0,0
2022-05-11,50.0,50.0,50.0,90.0,60.0,45.0,50.0,60.0,0.0,100.0,100.0,2
2022-05-12,50.0,50.0,50.0,90.0,60.0,45.0,50.0,60.0,0.0,100.0,100.0,0
2022-05-13,50.0,50.0,50.0,90.0,60.0,45.0,50.0,60.0,0.0,100.0,100.0,0
2022-05-14,50.0,50.0,50.0,90.0,60.0,45.0,50.0,60.0,0.0,100.0,100.0,0
2022-05-15,50.0,50.0,50.0,90.0,60.0,45.0,50.0,60.0,0.0,100.0,100.0,0
2022-05-16,0.0,60.0,50.0,0.0,20.0,70.0,0.0,50.0,50.0,50.0,50.0,1
2022-05-17,0.0,60.0,50.0,0.0,20.0,70.0,0.0,50.0,50.0,50.0,50.0,0
2022-05-18,0.0,60.0,50.0,0.0,20.0,70.0,0.0,50.0,50.0,50.0,50.0,0
2022-05-19,30.0,80.0,50.0,90.0,70.0,80.0,20.0,60.0,0.0,100.0,100.0,1
2022-05-20,30.0,80.0,50.0,90.0,70.0,80.0,20.0,60.0,0.0,100.0,100.0,0
2022-05-21,30.0,80.0,50.0,90.0,70.0,80.0,20.0,60.0,0.0,100.0,100.0,0
2022-05-22,30.0,80.0,50.0,90.0,70.0,80.0,20.0,60.0,0.0,100.0,100.0,0
2022-05-23,30.0,80.0,50.0,90.0,70.0,80.0,20.0,60.0,0.0,100.0,100.0,0
2022-05-24,30.0,80.0,50.0,90.0,70.0,80.0,20.0,60.0,0.0,100.0,100.0,0
2022-05-25,20.0,80.0,50.0,80.0,70.0,60.0,20.0,50.0,50.0,100.0,50.0,1
2022-05-26,20.0,80.0,50.0,80.0,70.0,60.0,20.0,50.0,50.0,100.0,50.0,0
2022-05-27,20.0,80.0,50.0,80.0,70.0,60.0,20.0,50.0,50.0,100.0,50.0,0
2022-05-28,20.0,80.0,50.0,80.0,70.0,60.0,20.0,50.0,50.0,100.0,50.0,0
2022-05-29,20.0,80.0,50.0,80.0,70.0,60.0,20.0,50.0,50.0,100.0,50.0,0
2022-05-30,20.0,80.0,50.0,80.0,70.0,60.0,20.0,50.0,50.0,100.0,50.0,0
2022-05-31,20.0,80.0,50.0,80.0,70.0,60.0,20.0,50.0,50.0,100.0,50.0,0
2022-06-01,-10.0,65.0,15.0,30.0,35.0,65.0,5.0,40.0,50.0,25.0,50.0,2
2022-06-02,-10.0,65.0,15.0,30.0,35.0,65.0,5.0,40.0,50.0,25.0,50.0,0
2022-06-03,-10.0,65.0,15.0,30.0,35.0,65.0,5.0,40.0,50.0,25.0,50.0,0
2022-06-04,-10.0,65.0,15.0,30.0,35.0,65.0,5.0,40.0,50.0,25.0,50.0,0
2022-06-05,-10.0,65.0,15.0,30.0,35.0,65.0,5.0,40.0,50.0,25.0,50.0,0
2022-06-06,-10.0,65.0,15.0,30.0,35.0,65.0,5.0,40.0,50.0,25.0,50.0,0
2022-06-07,-10.0,65.0,15.0,30.0,35.0,65.0,5.0,40.0,50.0,25.0,50.0,0
2022-06-08,-10.0,65.0,15.0,30.0,35.0,65.0,5.0,40.0,50.0,25.0,50.0,0
2022-06-09,-10.0,65.0,15.0,30.0,35.0,65.0,5.0,40.0,50.0,25.0,50.0,0
2022-06-10,-10.0,65.0,15.0,30.0,35.0,65.0,5.0,40.0,50.0,25.0,50.0,0
2022-06-11,0.0,50.0,0.0,0.0,0.0,80.0,0.0,20.0,50.0,50.0,50.0,1
2022-06-12,0.0,50.0,0.0,0.0,0.0,80.0,0.0,20.0,50.0,50.0,50.0,0
2022-06-13,0.0,50.0,0.0,0.0,0.0,80.0,0.0,20.0,50.0,50.0,50.0,0
2022-06-14,50.0,70.0,50.0,80.0,60.0,90.0,10.0,30.0,0.0,100.0,100.0,1
2022-06-15,-20.0,60.0,50.0,10.0,30.0,80.0,0.0,60.0,50.0,0.0,50.0,1
2022-06-16,-20.0,60.0,50.0,10.0,30.0,80.0,0.0,60.0,50.0,0.0,50.0,0
2022-06-17,-20.0,60.0,50.0,10.0,30.0,80.0,0.0,60.0,50.0,0.0,50.0,0
2022-06-18,-20.0,60.0,50.0,10.0,30.0,80.0,0.0,60.0,50.0,0.0,50.0,0
2022-06-19,-20.0,60.0,50.0,10.0,30.0,80.0,0.0,60.0,50.0,0.0,50.0,0
2022-06-20,75.0,70.0,80.0,90.0,70.0,60.0,50.0,80.0,0.0,100.0,100.0,1
2022-06-21,75.0,70.0,80.0,90.0,70.0,60.0,50.0,80.0,0.0,100.0,100.0,0
2022-06-22,0.0,30.0,50.0,0.0,0.0,80.0,0.0,30.0,50.0,50.0,50.0,1
2022-06-23,0.0,30.0,50.0,0.0,0.0,80.0,0.0,30.0,50.0,50.0,50.0,0
2022-06-24,0.0,30.0,50.0,0.0,0.0,80.0,0.0,30.0,50.0,50.0,50.0,0
2022-06-25,0.0,30.0,50.0,0.0,0.0,80.0,0.0,30.0,50.0,50.0,50.0,0
2022-06-26,0.0,30.0,50.0,0.0,0.0,80.0,0.0,30.0,50.0,50.0,50.0,0
2022-06-27,0.0,30.0,50.0,0.0,0.0,80.0,0.0,30.0,50.0,50.0,50.0,0
2022-06-28,75.0,60.0,70.0,100.0,70.0,60.0,50.0,80.0,0.0,100.0,100.0,1
2022-06-29,75.0,60.0,70.0,100.0,70.0,60.0,50.0,80.0,0.0,100.0,100.0,0
2022-06-30,75.0,60.0,70.0,100.0,70.0,60.0,50.0,80.0,0.0,100.0,100.0,0
2022-07-01,20.0,70.0,50.0,80.0,70.0,60.0,30.0,50.0,0.0,100.0,100.0,1
2022-07-02,20.0,70.0,50.0,80.0,70.0,60.0,30.0,50.0,0.0,100.0,100.0,0
2022-07-03,20.0,70.0,50.0,80.0,70.0,60.0,30.0,50.0,0.0,100.0,100.0,0
2022-07-04,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,1
2022-07-05,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-06,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-07,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-08,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-09,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-10,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-11,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-12,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-13,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-14,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-15,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-16,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-17,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-18,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-19,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-20,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-21,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-22,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-23,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-24,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-25,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-26,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-27,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-28,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-29,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-30,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-07-31,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-01,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-02,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-03,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-04,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-05,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-06,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-07,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-08,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-09,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-10,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-11,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-12,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-13,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-14,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-15,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-16,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-17,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-18,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-19,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-20,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-21,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-22,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-23,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-24,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-25,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-26,75.0,60.0,80.0,90.0,70.0,80.0,50.0,60.0,0.0,100.0,100.0,0
2022-08-27,70.0,70.0,50.0,90.0,60.0,50.0,30.0,70.0,0.0,100.0,100.0,1
2022-08-28,70.0,70.0,50.0,90.0,60.0,50.0,30.0,70.0,0.0,100.0,100.0,0
2022-08-29,75.0,70.0,50.0,90.0,60.0,50.0,40.0,30.0,0.0,100.0,100.0,1
2022-08-30,75.0,70.0,50.0,90.0,60.0,50.0,40.0,30.0,0.0,100.0,100.0,0
2022-08-31,75.0,70.0,50.0,90.0,60.0,50.0,40.0,30.0,0.0,100.0,100.0,0
2022-09-01,75.0,70.0,50.0,90.0,60.0,50.0,40.0,30.0,0.0,100.0,100.0,0
2022-09-02,75.0,70.0,50.0,90.0,60.0,50.0,40.0,30.0,0.0,100.0,100.0,0
2022-09-03,75.0,70.0,50.0,90.0,60.0,50.0,40.0,30.0,0.0,100.0,100.0,0
2022-09-04,75.0,70.0,50.0,90.0,60.0,50.0,40.0,30.0,0.0,100.0,100.0,0
2022-09-05,75.0,70.0,50.0,90.0,60.0,50.0,40.0,30.0,0.0,100.0,100.0,0
2022-09-06,75.0,70.0,50.0,90.0,60.0,50.0,40.0,30.0,0.0,100.0,100.0,0
2022-09-07,75.0,70.0,50.0,90.0,60.0,50.0,40.0,30.0,0.0,100.0,100.0,0
2022-09-08,80.0,40.0,70.0,100.0,70.0,40.0,50.0,60.0,0.0,100.0,100.0,1
2022-09-09,80.0,40.0,70.0,100.0,70.0,40.0,50.0,60.0,0.0,100.0,100.0,0
2022-09-10,80.0,40.0,70.0,100.0,70.0,40.0,50.0,60.0,0.0,100.0,100.0,0
2022-09-11,80.0,40.0,70.0,100.0,70.0,40.0,50.0,60.0,0.0,100.0,100.0,0
2022-09-12,75.0,60.0,70.0,90.0,40.0,20.0,30.0,10.0,0.0,100.0,100.0,1
2022-09-13,75.0,60.0,70.0,90.0,40.0,20.0,30.0,10.0,0.0,100.0,100.0,0
2022-09-14,80.0,50.0,70.0,90.0,40.0,60.0,30.0,20.0,0.0,100.0,100.0,1
2022-09-15,75.0,80.0,50.0,90.0,70.0,60.0,20.0,50.0,0.0,100.0,100.0,1
2022-09-16,75.0,80.0,50.0,90.0,70.0,60.0,20.0,50.0,0.0,100.0,100.0,0
2022-09-17,75.0,80.0,50.0,90.0,70.0,60.0,20.0,50.0,0.0,100.0,100.0,0
2022-09-18,75.0,80.0,50.0,90.0,70.0,60.0,20.0,50.0,0.0,100.0,100.0,0
2022-09-19,75.0,80.0,50.0,90.0,70.0,60.0,20.0,50.0,0.0,100.0,100.0,0
2022-09-20,75.0,60.0,70.0,100.0,50.0,30.0,20.0,60.0,0.0,100.0,100.0,1
2022-09-21,75.0,60.0,70.0,100.0,50.0,30.0,20.0,60.0,0.0,100.0,100.0,0
2022-09-22,75.0,60.0,70.0,100.0,50.0,30.0,20.0,60.0,0.0,100.0,100.0,0
2022-09-23,75.0,60.0,70.0,100.0,50.0,30.0,20.0,60.0,0.0,100.0,100.0,0
2022-09-24,75.0,60.0,70.0,100.0,50.0,30.0,20.0,60.0,0.0,100.0,100.0,0
2022-09-25,75.0,60.0,70.0,100.0,50.0,30.0,20.0,60.0,0.0,100.0,100.0,0
2022-09-26,37.5,50.0,45.0,45.0,35.0,65.0,20.0,35.0,25.0,75.0,75.0,2
