date,hawkish_dovish_score,uncertainty,forward_guidance_strength,topic_inflation,topic_growth,topic_financial_stability,topic_labor_market,topic_international,stocks_diffusion_index,bonds_diffusion_index,currency_diffusion_index,speech_count
2022-02-24,80.0,60.0,70.0,100.0,70.0,30.0,80.0,40.0,0.0,100.0,100.0,1
2022-02-25,80.0,60.0,70.0,100.0,70.0,30.0,80.0,40.0,0.0,100.0,100.0,0
2022-02-26,80.0,60.0,70.0,100.0,70.0,30.0,80.0,40.0,0.0,100.0,100.0,0
2022-02-27,80.0,60.0,70.0,100.0,70.0,30.0,80.0,40.0,0.0,100.0,100.0,0
2022-02-28,80.0,60.0,70.0,100.0,70.0,30.0,80.0,40.0,0.0,100.0,100.0,0
2022-03-01,80.0,60.0,70.0,100.0,70.0,30.0,80.0,40.0,0.0,100.0,100.0,0
2022-03-02,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,1
2022-03-03,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-04,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-05,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-06,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-07,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-08,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-09,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-10,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-11,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-12,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-13,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-14,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-15,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-16,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-17,70.0,60.0,80.0,90.0,70.0,40.0,80.0,50.0,0.0,100.0,100.0,0
2022-03-18,0.0,30.0,20.0,10.0,50.0,20.0,70.0,0.0,50.0,50.0,50.0,1
2022-03-19,0.0,30.0,20.0,10.0,50.0,20.0,70.0,0.0,50.0,50.0,50.0,0
2022-03-20,0.0,30.0,20.0,10.0,50.0,20.0,70.0,0.0,50.0,50.0,50.0,0
2022-03-21,75.0,70.0,60.0,90.0,60.0,30.0,70.0,50.0,0.0,100.0,100.0,1
2022-03-22,75.0,70.0,60.0,90.0,60.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-03-23,75.0,70.0,60.0,90.0,60.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-03-24,50.0,40.0,70.0,80.0,60.0,70.0,40.0,10.0,0.0,100.0,100.0,1
2022-03-25,30.0,70.0,50.0,70.0,30.0,50.0,10.0,80.0,50.0,100.0,100.0,1
2022-03-26,30.0,70.0,50.0,70.0,30.0,50.0,10.0,80.0,50.0,100.0,100.0,0
2022-03-27,30.0,70.0,50.0,70.0,30.0,50.0,10.0,80.0,50.0,100.0,100.0,0
2022-03-28,30.0,70.0,50.0,70.0,30.0,50.0,10.0,80.0,50.0,100.0,100.0,0
2022-03-29,30.0,70.0,50.0,70.0,30.0,50.0,10.0,80.0,50.0,100.0,100.0,0
2022-03-30,30.0,70.0,50.0,70.0,30.0,50.0,10.0,80.0,50.0,100.0,100.0,0
2022-03-31,30.0,70.0,50.0,70.0,30.0,50.0,10.0,80.0,50.0,100.0,100.0,0
2022-04-01,30.0,70.0,50.0,70.0,30.0,50.0,10.0,80.0,50.0,100.0,100.0,0
2022-04-02,30.0,70.0,50.0,70.0,30.0,50.0,10.0,80.0,50.0,100.0,100.0,0
2022-04-03,30.0,70.0,50.0,70.0,30.0,50.0,10.0,80.0,50.0,100.0,100.0,0
2022-04-04,30.0,70.0,50.0,70.0,30.0,50.0,10.0,80.0,50.0,100.0,100.0,0
2022-04-05,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,1
2022-04-06,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-07,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-08,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-09,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-10,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-11,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-12,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-13,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-14,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-15,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-16,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-17,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-18,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-19,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-20,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-21,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-22,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-23,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-24,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-25,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-26,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-27,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-28,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-29,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-04-30,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-05-01,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-05-02,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-05-03,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-05-04,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-05-05,75.0,40.0,80.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-05-06,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,1
2022-05-07,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-08,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-09,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-10,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-11,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-12,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-13,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-14,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-15,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-16,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-17,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-18,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-19,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-20,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-21,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-22,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-23,60.0,70.0,50.0,90.0,60.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-05-24,0.0,50.0,0.0,10.0,20.0,10.0,10.0,20.0,50.0,50.0,50.0,1
2022-05-25,0.0,50.0,0.0,10.0,20.0,10.0,10.0,20.0,50.0,50.0,50.0,0
2022-05-26,0.0,50.0,0.0,10.0,20.0,10.0,10.0,20.0,50.0,50.0,50.0,0
2022-05-27,0.0,50.0,0.0,10.0,20.0,10.0,10.0,20.0,50.0,50.0,50.0,0
2022-05-28,0.0,50.0,0.0,10.0,20.0,10.0,10.0,20.0,50.0,50.0,50.0,0
2022-05-29,0.0,50.0,0.0,10.0,20.0,10.0,10.0,20.0,50.0,50.0,50.0,0
2022-05-30,80.0,30.0,80.0,100.0,60.0,30.0,70.0,40.0,0.0,100.0,100.0,1
2022-05-31,80.0,30.0,80.0,100.0,60.0,30.0,70.0,40.0,0.0,100.0,100.0,0
2022-06-01,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,50.0,1
2022-06-02,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-03,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,1
2022-06-04,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-05,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-06,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-07,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-08,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-09,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-10,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-11,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-12,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-13,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-14,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-15,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-16,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,50.0,50.0,0
2022-06-17,20.0,40.0,50.0,60.0,20.0,80.0,0.0,90.0,50.0,0.0,100.0,1
2022-06-18,70.0,40.0,60.0,90.0,50.0,40.0,70.0,10.0,0.0,100.0,100.0,1
2022-06-19,70.0,40.0,60.0,90.0,50.0,40.0,70.0,10.0,0.0,100.0,100.0,0
2022-06-20,70.0,40.0,60.0,90.0,50.0,40.0,70.0,10.0,0.0,100.0,100.0,0
2022-06-21,70.0,40.0,60.0,90.0,50.0,40.0,70.0,10.0,0.0,100.0,100.0,0
2022-06-22,80.0,60.0,70.0,100.0,70.0,60.0,80.0,50.0,0.0,100.0,100.0,1
2022-06-23,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,1
2022-06-24,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-06-25,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-06-26,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-06-27,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-06-28,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-06-29,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-06-30,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-07-01,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-07-02,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-07-03,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-07-04,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-07-05,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-07-06,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-07-07,85.0,20.0,80.0,100.0,40.0,30.0,70.0,50.0,0.0,100.0,100.0,0
2022-07-08,40.0,55.0,50.0,60.0,40.0,60.0,35.0,35.0,25.0,75.0,75.0,2
2022-07-09,40.0,55.0,50.0,60.0,40.0,60.0,35.0,35.0,25.0,75.0,75.0,0
2022-07-10,40.0,55.0,50.0,60.0,40.0,60.0,35.0,35.0,25.0,75.0,75.0,0
2022-07-11,40.0,55.0,50.0,60.0,40.0,60.0,35.0,35.0,25.0,75.0,75.0,0
2022-07-12,40.0,55.0,50.0,60.0,40.0,60.0,35.0,35.0,25.0,75.0,75.0,0
2022-07-13,40.0,55.0,50.0,60.0,40.0,60.0,35.0,35.0,25.0,75.0,75.0,0
2022-07-14,85.0,40.0,75.0,100.0,70.0,30.0,80.0,20.0,0.0,100.0,100.0,1
2022-07-15,85.0,40.0,75.0,100.0,70.0,30.0,80.0,20.0,0.0,100.0,100.0,0
2022-07-16,85.0,40.0,75.0,100.0,70.0,30.0,80.0,20.0,0.0,100.0,100.0,0
2022-07-17,85.0,40.0,75.0,100.0,70.0,30.0,80.0,20.0,0.0,100.0,100.0,0
2022-07-18,85.0,40.0,75.0,100.0,70.0,30.0,80.0,20.0,0.0,100.0,100.0,0
2022-07-19,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,1
2022-07-20,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-07-21,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-07-22,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-07-23,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-07-24,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-07-25,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-07-26,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-07-27,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-07-28,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-07-29,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-07-30,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-07-31,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-08-01,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-08-02,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-08-03,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-08-04,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-08-05,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0
2022-08-06,80.0,30.0,50.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,1
2022-08-07,80.0,30.0,50.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-08-08,80.0,30.0,50.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-08-09,80.0,30.0,50.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-08-10,80.0,30.0,50.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-08-11,80.0,30.0,50.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-08-12,80.0,30.0,50.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-08-13,80.0,30.0,50.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-08-14,80.0,30.0,50.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-08-15,80.0,30.0,50.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-08-16,80.0,30.0,50.0,100.0,60.0,40.0,70.0,50.0,0.0,100.0,100.0,0
2022-08-17,0.0,60.0,25.0,10.0,20.0,30.0,40.0,0.0,50.0,50.0,50.0,2
2022-08-18,0.0,60.0,25.0,10.0,20.0,30.0,40.0,0.0,50.0,50.0,50.0,0
2022-08-19,0.0,60.0,25.0,10.0,20.0,30.0,40.0,0.0,50.0,50.0,50.0,0
2022-08-20,0.0,60.0,25.0,10.0,20.0,30.0,40.0,0.0,50.0,50.0,50.0,0
2022-08-21,0.0,60.0,25.0,10.0,20.0,30.0,40.0,0.0,50.0,50.0,50.0,0
2022-08-22,0.0,60.0,25.0,10.0,20.0,30.0,40.0,0.0,50.0,50.0,50.0,0
2022-08-23,0.0,60.0,25.0,10.0,20.0,30.0,40.0,0.0,50.0,50.0,50.0,0
2022-08-24,0.0,60.0,25.0,10.0,20.0,30.0,40.0,0.0,50.0,50.0,50.0,0
2022-08-25,0.0,60.0,25.0,10.0,20.0,30.0,40.0,0.0,50.0,50.0,50.0,0
2022-08-26,80.0,30.0,70.0,100.0,60.0,30.0,70.0,20.0,0.0,100.0,100.0,1
2022-08-27,80.0,30.0,70.0,100.0,60.0,30.0,70.0,20.0,0.0,100.0,100.0,0
2022-08-28,80.0,30.0,70.0,100.0,60.0,30.0,70.0,20.0,0.0,100.0,100.0,0
2022-08-29,0.0,20.0,80.0,0.0,20.0,10.0,0.0,0.0,50.0,50.0,50.0,1
2022-08-30,0.0,20.0,80.0,0.0,20.0,10.0,0.0,0.0,50.0,50.0,50.0,0
2022-08-31,0.0,20.0,80.0,0.0,20.0,10.0,0.0,0.0,50.0,50.0,50.0,0
2022-09-01,0.0,20.0,80.0,0.0,20.0,10.0,0.0,0.0,50.0,50.0,50.0,0
2022-09-02,0.0,20.0,80.0,0.0,20.0,10.0,0.0,0.0,50.0,50.0,50.0,0
2022-09-03,0.0,20.0,80.0,0.0,20.0,10.0,0.0,0.0,50.0,50.0,50.0,0
2022-09-04,0.0,20.0,80.0,0.0,20.0,10.0,0.0,0.0,50.0,50.0,50.0,0
2022-09-05,0.0,20.0,80.0,0.0,20.0,10.0,0.0,0.0,50.0,50.0,50.0,0
2022-09-06,0.0,20.0,80.0,0.0,20.0,10.0,0.0,0.0,50.0,50.0,50.0,0
2022-09-07,37.5,45.0,62.5,50.0,45.0,65.0,30.0,20.0,25.0,75.0,75.0,2
2022-09-08,37.5,45.0,62.5,50.0,45.0,65.0,30.0,20.0,25.0,75.0,75.0,0
2022-09-09,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,1
2022-09-10,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-11,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-12,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-13,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-14,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-15,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-16,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-17,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-18,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-19,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-20,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-21,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-22,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-23,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-24,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-25,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-26,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
2022-09-27,80.0,60.0,50.0,100.0,70.0,30.0,80.0,10.0,0.0,100.0,100.0,0
